bytesize,start_offset,end_offset,1001111111,111101001001000???111,10*11111??1,11?0?1011*111
4096,9013095,9017190,27,0,149,32
4096,9017190,9021285,27,0,108,25
4096,9021285,9025380,21,0,95,34
4096,9025380,9029475,32,0,135,29
4096,9029475,9033570,29,0,131,41
4096,9033570,9037665,36,0,117,29
4096,9037665,9041760,34,0,101,40
4096,9041760,9045855,32,0,142,28
4096,9045855,9049950,45,0,156,37
4096,9049950,9054045,27,0,138,27
4096,9054045,9058140,32,0,91,29
4096,9058140,9062235,29,0,116,34
4096,9062235,9066330,40,0,142,35
4096,9066330,9070425,35,0,133,33
4096,9070425,9074520,32,1,105,31
4096,9074520,9078615,38,0,118,26
4096,9078615,9082710,27,0,119,31
4096,9082710,9086805,28,0,115,38
4096,9086805,9090900,25,0,134,36
4096,9090900,9094995,28,0,105,25
4096,9094995,9099090,27,0,118,29
4096,9099090,9103185,26,0,126,27
4096,9103185,9107280,33,0,115,30
4096,9107280,9111375,27,1,113,35
4096,9111375,9115470,32,0,147,31
4096,9115470,9119565,34,0,115,30
4096,9119565,9123660,36,0,145,26
4096,9123660,9127755,37,3,113,33
4096,9127755,9131850,28,0,119,29
4096,9131850,9135945,22,0,106,25
4096,9135945,9140040,17,0,122,37
4096,9140040,9144135,37,0,106,28
4096,9144135,9148230,29,0,130,17
4096,9148230,9152325,26,0,116,30
4096,9152325,9156420,35,0,148,24
4096,9156420,9160515,33,0,129,30
4096,9160515,9164610,58,0,236,27
4096,9164610,9168705,31,0,117,22
4096,9168705,9172800,32,0,132,34
4096,9172800,9176895,40,0,152,30
4096,9176895,9180990,29,0,121,28
4096,9180990,9185085,28,1,106,30
4096,9185085,9189180,40,0,126,35
4096,9189180,9193275,35,0,125,31
4096,9193275,9197370,35,1,136,29
4096,9197370,9201465,32,1,118,30
4096,9201465,9205560,25,0,115,30
4096,9205560,9209655,33,0,143,41
4096,9209655,9213750,35,0,136,40
4096,9213750,9217845,29,0,125,42
4096,9217845,9221940,37,0,126,40
4096,9221940,9226035,25,0,127,35
4096,9226035,9230130,17,1,103,31
4096,9230130,9234225,36,0,154,35
4096,9234225,9238320,34,0,140,38
4096,9238320,9242415,33,0,121,33
4096,9242415,9246510,30,0,148,33
4096,9246510,9250605,25,0,125,39
4096,9250605,9254700,21,1,135,34
4096,9254700,9258795,36,0,145,39
4096,9258795,9262890,25,0,104,28
4096,9262890,9266985,34,0,117,26
4096,9266985,9271080,28,0,130,34
4096,9271080,9275175,25,0,126,34
4096,9275175,9279270,24,2,120,28
4096,9279270,9283365,36,0,121,21
4096,9283365,9287460,29,1,144,39
4096,9287460,9291555,34,0,135,56
4096,9291555,9295650,35,0,161,27
4096,9295650,9299745,23,0,123,31
4096,9299745,9303840,24,0,115,32
4096,9303840,9307935,28,0,133,25
4096,9307935,9312030,33,0,122,37
4096,9312030,9316125,36,0,137,41
4096,9316125,9320220,25,0,124,34
4096,9320220,9324315,37,1,108,26
4096,9324315,9328410,28,0,138,29
4096,9328410,9332505,30,1,102,46
4096,9332505,9336600,35,0,138,30
4096,9336600,9340695,17,0,117,24
4096,9340695,9344790,27,0,123,31
4096,9344790,9348885,25,0,140,34
4096,9348885,9352980,32,0,152,35
4096,9352980,9357075,41,0,122,41
4096,9357075,9361170,41,0,127,36
4096,9361170,9365265,35,0,115,30
4096,9365265,9369360,21,0,127,28
4096,9369360,9373455,33,0,136,27
4096,9373455,9377550,36,0,113,23
4096,9377550,9381645,26,0,130,31
4096,9381645,9385740,21,0,123,30
4096,9385740,9389835,29,1,136,27
4096,9389835,9393930,29,0,108,41
4096,9393930,9398025,27,1,145,36
4096,9398025,9402120,36,0,145,28
4096,9402120,9406215,32,0,129,26
4096,9406215,9410310,29,0,131,17
4096,9410310,9414405,30,0,139,28
4096,9414405,9418500,24,0,128,37
4096,9418500,9422595,27,1,111,29
4096,9422595,9426690,30,0,120,37
4096,9426690,9430785,22,0,117,33
4096,9430785,9434880,29,0,105,29
4096,9434880,9438975,27,0,127,22
4096,9438975,9443070,38,0,139,36
4096,9443070,9447165,24,0,124,30
4096,9447165,9451260,32,1,117,30
4096,9451260,9455355,24,0,120,43
4096,9455355,9459450,24,0,117,29
4096,9459450,9463545,29,0,119,24
4096,9463545,9467640,26,0,98,22
4096,9467640,9471735,22,0,89,25
4096,9471735,9475830,26,0,112,36
4096,9475830,9479925,53,1,153,24
4096,9479925,9484020,46,1,167,40
4096,9484020,9488115,42,0,183,40
4096,9488115,9492210,24,0,101,25
4096,9492210,9496305,39,0,122,41
4096,9496305,9500400,27,0,143,33
4096,9500400,9504495,41,0,136,43
4096,9504495,9508590,29,0,134,43
4096,9508590,9512685,36,0,117,41
4096,9512685,9516780,33,0,156,46
4096,9516780,9520875,39,0,168,30
4096,9520875,9524970,24,0,99,23
4096,9524970,9529065,36,0,123,43
4096,9529065,9533160,41,0,152,39
4096,9533160,9537255,39,0,180,30
4096,9537255,9541350,40,0,185,38
4096,9541350,9545445,17,0,101,26
4096,9545445,9549540,42,0,163,32
4096,9549540,9553635,33,0,119,36
4096,9553635,9557730,34,0,134,37
4096,9557730,9561825,37,0,118,44
4096,9561825,9565920,33,0,121,34
4096,9565920,9570015,37,0,136,41
4096,9570015,9574110,36,0,141,41
4096,9574110,9578205,33,0,130,39
4096,9578205,9582300,37,0,164,25
4096,9582300,9586395,47,0,157,32
4096,9586395,9590490,20,0,78,22
4096,9590490,9594585,32,0,110,35
4096,9594585,9598680,25,0,116,31
4096,9598680,9602775,38,0,122,37
4096,9602775,9606870,27,0,146,35
4096,9606870,9610965,34,0,136,40
4096,9610965,9615060,44,0,154,26
4096,9615060,9619155,57,0,198,49
4096,9619155,9623250,28,0,108,31
4096,9623250,9627345,28,0,139,37
4096,9627345,9631440,29,0,146,44
4096,9631440,9635535,32,0,150,30
4096,9635535,9639630,42,0,197,32
4096,9639630,9643725,44,0,125,34
4096,9643725,9647820,57,2,153,25
4096,9647820,9651915,41,0,179,27
4096,9651915,9656010,37,0,169,36
4096,9656010,9660105,14,0,73,18
4096,9660105,9664200,35,0,113,24
4096,9664200,9668295,36,0,124,42
4096,9668295,9672390,38,0,134,36
4096,9672390,9676485,50,0,172,26
4096,9676485,9680580,14,0,51,7
4096,9680580,9684675,0,0,36,0
4096,9684675,9688770,0,0,35,0
4096,9688770,9692865,0,0,35,0
4096,9692865,9696960,0,0,36,0
4096,9696960,9701055,0,0,35,0
4096,9701055,9705150,0,0,35,0
4096,9705150,9709245,0,0,35,0
4096,9709245,9713340,0,0,29,3
4096,9713340,9717435,26,0,126,37
4096,9717435,9721530,17,0,94,27
4096,9721530,9725625,32,0,115,28
4096,9725625,9729720,33,0,123,36
4096,9729720,9733815,37,0,108,35
4096,9733815,9737910,26,0,97,38
4096,9737910,9742005,23,0,110,30
4096,9742005,9746100,23,0,96,33
4096,9746100,9750195,21,0,83,14
4096,9750195,9754290,18,0,113,26
4096,9754290,9758385,38,1,102,41
4096,9758385,9762480,25,0,98,31
4096,9762480,9766575,57,1,114,24
4096,9766575,9770670,44,0,128,26
4096,9770670,9774765,38,0,147,40
4096,9774765,9778860,40,0,128,42
4096,9778860,9782955,53,0,150,27
4096,9782955,9787050,43,0,110,31
4096,9787050,9791145,34,0,86,19
4096,9791145,9795240,36,1,121,32
4096,9795240,9799335,59,0,164,28
4096,9799335,9803430,33,0,114,22
4096,9803430,9807525,26,0,112,35
4096,9807525,9811620,44,0,146,44
4096,9811620,9815715,37,0,154,33
4096,9815715,9819810,27,0,137,35
4096,9819810,9823905,39,0,166,30
4096,9823905,9828000,22,0,135,32
4096,9828000,9832095,28,0,134,39
4096,9832095,9836190,19,0,103,24
4096,9836190,9840285,35,0,132,39
4096,9840285,9844380,6,0,65,13
4096,9844380,9848475,2,0,57,12
4096,9848475,9852570,2,0,11,10
4096,9852570,9856665,4,0,25,8
4096,9856665,9860760,5,0,26,8
4096,9860760,9864855,10,0,42,7
4096,9864855,9868950,23,0,81,32
4096,9868950,9873045,7,0,52,19
4096,9873045,9877140,6,0,74,23
4096,9877140,9881235,6,0,61,22
4096,9881235,9885330,2,0,51,14
4096,9885330,9889425,6,0,57,20
4096,9889425,9893520,5,0,54,14
4096,9893520,9897615,5,0,47,19
4096,9897615,9901710,8,0,64,17
4096,9901710,9905805,4,0,49,17
4096,9905805,9909900,4,0,44,20
4096,9909900,9913995,4,0,58,23
4096,9913995,9918090,11,0,70,31
4096,9918090,9922185,1,0,33,2
4096,9922185,9926280,0,0,35,0
4096,9926280,9930375,0,0,35,0
4096,9930375,9934470,0,0,36,0
4096,9934470,9938565,0,0,35,0
4096,9938565,9942660,0,0,35,0
4096,9942660,9946755,0,0,36,0
4096,9946755,9950850,0,0,35,0
4096,9950850,9954945,0,0,35,0
4096,9954945,9959040,0,0,42,0
4096,9959040,9963135,0,0,42,0
4096,9963135,9967230,0,0,42,0
4096,9967230,9971325,0,0,42,0
4096,9971325,9975420,0,0,42,0
4096,9975420,9979515,0,0,42,0
4096,9979515,9983610,0,0,42,0
4096,9983610,9987705,0,0,33,3
4096,9987705,9991800,0,0,6,7
4096,9991800,9995895,45,0,85,80
4096,9995895,9999990,59,0,141,99
4096,9999990,10004085,50,0,123,94
4096,10004085,10008180,59,0,131,100
4096,10008180,10012275,49,0,179,60
4096,10012275,10016370,38,0,126,79
4096,10016370,10020465,44,1,156,39
4096,10020465,10024560,30,0,107,69
4096,10024560,10028655,60,1,221,60
4096,10028655,10032750,49,0,156,74
4096,10032750,10036845,53,0,147,72
4096,10036845,10040940,57,0,161,76
4096,10040940,10045035,53,0,201,73
4096,10045035,10049130,59,0,199,89
4096,10049130,10053225,46,0,164,67
4096,10053225,10057320,59,0,135,86
4096,10057320,10061415,109,1,243,75
4096,10061415,10065510,69,0,178,79
4096,10065510,10069605,73,0,174,98
4096,10069605,10073700,56,0,131,102
4096,10073700,10077795,62,0,117,101
4096,10077795,10081890,207,0,647,57
4096,10081890,10085985,239,0,712,48
4096,10085985,10090080,128,0,412,26
4096,10090080,10094175,10,0,10,0
4096,10094175,10098270,10,0,54,14
4096,10098270,10102365,16,0,66,19
4096,10102365,10106460,7,0,55,24
4096,10106460,10110555,14,0,60,23
4096,10110555,10114650,8,0,57,19
4096,10114650,10118745,10,0,64,31
4096,10118745,10122840,13,0,64,25
4096,10122840,10126935,11,0,70,18
4096,10126935,10131030,5,0,60,29
4096,10131030,10135125,15,0,66,34
4096,10135125,10139220,10,0,65,24
4096,10139220,10143315,17,0,51,33
4096,10143315,10147410,10,0,59,24
4096,10147410,10151505,13,0,56,30
4096,10151505,10155600,10,0,69,17
4096,10155600,10159695,15,0,67,29
4096,10159695,10163790,7,0,48,30
4096,10163790,10167885,10,1,47,26
4096,10167885,10171980,12,0,50,30
4096,10171980,10176075,10,0,57,22
4096,10176075,10180170,11,0,70,24
4096,10180170,10184265,10,0,66,23
4096,10184265,10188360,8,1,53,30
4096,10188360,10192455,10,0,57,36
4096,10192455,10196550,11,0,68,31
4096,10196550,10200645,7,0,53,23
4096,10200645,10204740,11,0,59,35
4096,10204740,10208835,8,0,55,33
4096,10208835,10212930,16,0,76,18
4096,10212930,10217025,11,0,72,21
4096,10217025,10221120,14,0,51,18
4096,10221120,10225215,8,0,79,19
4096,10225215,10229310,15,0,46,22
4096,10229310,10233405,9,0,56,27
4096,10233405,10237500,11,0,62,31
4096,10237500,10241595,7,0,70,22
4096,10241595,10245690,13,0,55,31
4096,10245690,10249785,18,0,69,20
4096,10249785,10253880,14,0,59,37
4096,10253880,10257975,17,0,72,33
4096,10257975,10262070,12,0,64,25
4096,10262070,10266165,13,0,63,29
4096,10266165,10270260,3,0,72,28
4096,10270260,10274355,13,0,60,23
4096,10274355,10278450,13,0,62,27
4096,10278450,10282545,10,0,57,22
4096,10282545,10286640,14,0,58,25
4096,10286640,10290735,11,0,65,36
4096,10290735,10294830,8,0,61,25
4096,10294830,10298925,12,0,59,24
4096,10298925,10303020,10,0,69,28
4096,10303020,10307115,7,0,58,25
4096,10307115,10311210,12,0,55,36
4096,10311210,10315305,8,0,56,24
4096,10315305,10319400,13,0,70,28
4096,10319400,10323495,11,0,51,24
4096,10323495,10327590,12,0,68,40
4096,10327590,10331685,11,0,55,24
4096,10331685,10335780,13,0,50,27
4096,10335780,10339875,9,0,63,25
4096,10339875,10343970,11,0,73,21
4096,10343970,10348065,14,0,69,32
4096,10348065,10352160,13,0,51,34
4096,10352160,10356255,17,0,65,17
4096,10356255,10360350,11,0,71,27
4096,10360350,10364445,11,0,65,31
4096,10364445,10368540,9,0,76,37
4096,10368540,10372635,16,0,63,14
4096,10372635,10376730,12,0,67,37
4096,10376730,10380825,12,0,66,25
4096,10380825,10384920,10,0,63,31
4096,10384920,10389015,13,0,67,32
4096,10389015,10393110,8,0,61,24
4096,10393110,10397205,15,0,66,31
4096,10397205,10401300,15,0,56,33
4096,10401300,10405395,11,0,74,27
4096,10405395,10409490,9,0,62,30
4096,10409490,10413585,11,0,69,25
4096,10413585,10417680,6,0,62,33
4096,10417680,10421775,10,0,71,26
4096,10421775,10425870,10,0,63,24
4096,10425870,10429965,8,0,51,22
4096,10429965,10434060,8,0,68,23
4096,10434060,10438155,11,0,66,28
4096,10438155,10442250,11,0,70,16
4096,10442250,10446345,8,0,64,21
4096,10446345,10450440,12,0,68,34
4096,10450440,10454535,19,0,72,33
4096,10454535,10458630,9,2,61,30
4096,10458630,10462725,17,0,75,30
4096,10462725,10466820,13,0,65,26
4096,10466820,10470915,7,0,65,27
4096,10470915,10475010,12,0,72,28
4096,10475010,10479105,12,0,87,25
4096,10479105,10483200,15,0,54,25
4096,10483200,10487295,9,0,58,31
4096,10487295,10491390,14,0,66,29
4096,10491390,10495485,13,0,62,23
4096,10495485,10499580,12,0,51,32
4096,10499580,10503675,10,0,77,23
4096,10503675,10507770,10,0,68,23
4096,10507770,10511865,14,0,53,30
4096,10511865,10515960,7,0,64,21
4096,10515960,10520055,8,0,55,24
4096,10520055,10524150,9,0,50,30
4096,10524150,10528245,11,1,76,29
4096,10528245,10532340,14,0,61,22
4096,10532340,10536435,3,1,64,31
4096,10536435,10540530,18,0,69,39
4096,10540530,10544625,10,0,60,25
4096,10544625,10548720,9,0,51,28
4096,10548720,10552815,12,0,72,24
4096,10552815,10556910,12,0,71,27
4096,10556910,10561005,10,0,67,33
4096,10561005,10565100,13,0,49,26
4096,10565100,10569195,8,0,58,34
4096,10569195,10573290,13,0,70,35
4096,10573290,10577385,11,0,70,28
4096,10577385,10581480,13,0,68,37
4096,10581480,10585575,7,0,49,24
4096,10585575,10589670,8,0,68,27
4096,10589670,10593765,13,0,68,41
4096,10593765,10597860,8,0,85,34
4096,10597860,10601955,6,0,67,37
4096,10601955,10606050,13,0,68,18
4096,10606050,10610145,13,0,66,30
4096,10610145,10614240,8,0,57,26
4096,10614240,10618335,11,0,71,29
4096,10618335,10622430,11,0,49,31
4096,10622430,10626525,13,0,74,24
4096,10626525,10630620,12,0,76,31
4096,10630620,10634715,17,0,64,33
4096,10634715,10638810,11,0,82,29
4096,10638810,10642905,8,0,76,36
4096,10642905,10647000,7,0,54,27
4096,10647000,10651095,11,0,58,26
4096,10651095,10655190,13,0,68,27
4096,10655190,10659285,16,0,62,32
4096,10659285,10663380,13,1,60,28
4096,10663380,10667475,7,0,66,29
4096,10667475,10671570,8,0,64,24
4096,10671570,10675665,8,0,69,24
4096,10675665,10679760,9,1,65,33
4096,10679760,10683855,10,0,77,29
4096,10683855,10687950,9,0,59,31
4096,10687950,10692045,7,0,53,26
4096,10692045,10696140,12,0,70,23
4096,10696140,10700235,12,1,72,30
4096,10700235,10704330,15,0,63,23
4096,10704330,10708425,16,0,67,49
4096,10708425,10712520,12,0,56,41
4096,10712520,10716615,11,0,61,35
4096,10716615,10720710,10,0,51,32
4096,10720710,10724805,10,0,55,21
4096,10724805,10728900,15,0,67,25
4096,10728900,10732995,7,0,70,32
4096,10732995,10737090,11,0,68,39
4096,10737090,10741185,7,0,57,20
4096,10741185,10745280,7,0,53,25
4096,10745280,10749375,14,0,77,38
4096,10749375,10753470,7,0,64,23
4096,10753470,10757565,8,0,73,28
4096,10757565,10761660,10,0,61,35
4096,10761660,10765755,11,0,65,23
4096,10765755,10769850,8,0,63,30
4096,10769850,10773945,9,0,60,18
4096,10773945,10778040,11,0,78,33
4096,10778040,10782135,13,0,50,25
4096,10782135,10786230,6,0,68,23
4096,10786230,10790325,12,0,58,25
4096,10790325,10794420,8,0,62,32
4096,10794420,10798515,15,0,70,30
4096,10798515,10802610,11,0,67,39
4096,10802610,10806705,11,0,59,36
4096,10806705,10810800,11,0,77,29
4096,10810800,10814895,8,0,68,38
4096,10814895,10818990,12,0,62,29
4096,10818990,10823085,13,0,72,25
4096,10823085,10827180,9,0,59,24
4096,10827180,10831275,6,0,81,22
4096,10831275,10835370,8,0,56,27
4096,10835370,10839465,14,0,56,32
4096,10839465,10843560,9,0,62,25
4096,10843560,10847655,7,0,62,33
4096,10847655,10851750,8,0,64,30
4096,10851750,10855845,17,0,58,30
4096,10855845,10859940,12,0,76,21
4096,10859940,10864035,20,0,79,26
4096,10864035,10868130,6,1,59,33
4096,10868130,10872225,6,1,68,31
4096,10872225,10876320,7,0,57,30
4096,10876320,10880415,8,0,62,30
4096,10880415,10884510,12,0,84,37
4096,10884510,10888605,10,0,68,28
4096,10888605,10892700,10,0,72,30
4096,10892700,10896795,14,0,80,38
4096,10896795,10900890,19,0,64,27
4096,10900890,10904985,3,0,64,25
4096,10904985,10909080,12,0,68,25
4096,10909080,10913175,8,0,65,24
4096,10913175,10917270,14,0,58,31
4096,10917270,10921365,12,0,72,31
4096,10921365,10925460,16,0,80,27
4096,10925460,10929555,14,0,79,34
4096,10929555,10933650,17,0,63,25
4096,10933650,10937745,13,0,75,26
4096,10937745,10941840,11,0,71,28
4096,10941840,10945935,11,0,64,27
4096,10945935,10950030,6,1,42,28
4096,10950030,10954125,6,0,72,31
4096,10954125,10958220,13,0,80,31
4096,10958220,10962315,14,0,58,25
4096,10962315,10966410,9,0,67,34
4096,10966410,10970505,15,0,64,23
4096,10970505,10974600,10,0,59,33
4096,10974600,10978695,9,0,75,21
4096,10978695,10982790,14,0,61,34
4096,10982790,10986885,12,0,69,27
4096,10986885,10990980,8,0,59,23
4096,10990980,10995075,14,0,62,26
4096,10995075,10999170,11,0,68,29
4096,10999170,11003265,6,0,61,30
4096,11003265,11007360,11,0,64,31
4096,11007360,11011455,10,0,52,26
4096,11011455,11015550,20,0,79,32
4096,11015550,11019645,6,0,50,23
4096,11019645,11023740,9,0,65,32
4096,11023740,11027835,9,0,47,33
4096,11027835,11031930,11,0,57,29
4096,11031930,11036025,8,0,74,26
4096,11036025,11040120,9,0,55,34
4096,11040120,11044215,7,0,64,17
4096,11044215,11048310,7,0,63,31
4096,11048310,11052405,14,0,67,31
4096,11052405,11056500,9,0,59,26
4096,11056500,11060595,9,0,67,31
4096,11060595,11064690,20,0,64,35
4096,11064690,11068785,8,0,63,29
4096,11068785,11072880,65,0,247,66
4096,11072880,11076975,11,0,50,27
4096,11076975,11081070,80,0,347,94
4096,11081070,11085165,17,0,62,22
4096,11085165,11089260,12,0,58,20
4096,11089260,11093355,19,0,60,33
4096,11093355,11097450,15,1,88,41
4096,11097450,11101545,10,0,72,33
4096,11101545,11105640,11,0,46,32
4096,11105640,11109735,14,0,66,43
4096,11109735,11113830,16,0,84,42
4096,11113830,11117925,14,0,69,21
4096,11117925,11122020,11,0,67,23
4096,11122020,11126115,25,0,85,29
4096,11126115,11130210,25,0,92,50
4096,11130210,11134305,7,0,62,23
4096,11134305,11138400,13,0,75,30
4096,11138400,11142495,21,0,105,61
4096,11142495,11146590,12,0,67,24
4096,11146590,11150685,7,0,53,29
4096,11150685,11154780,14,0,74,46
4096,11154780,11158875,24,0,92,60
4096,11158875,11162970,10,0,57,19
4096,11162970,11167065,22,0,83,38
4096,11167065,11171160,23,0,90,58
4096,11171160,11175255,7,0,60,25
4096,11175255,11179350,16,1,81,36
4096,11179350,11183445,20,1,71,56
4096,11183445,11187540,12,0,61,28
4096,11187540,11191635,20,0,89,44
4096,11191635,11195730,32,0,71,52
4096,11195730,11199825,8,0,64,18
4096,11199825,11203920,33,0,96,71
4096,11203920,11208015,13,0,63,40
4096,11208015,11212110,25,0,82,57
4096,11212110,11216205,23,0,76,46
4096,11216205,11220300,8,0,62,25
4096,11220300,11224395,28,0,97,74
4096,11224395,11228490,9,0,73,30
4096,11228490,11232585,16,0,85,37
4096,11232585,11236680,19,0,77,55
4096,11236680,11240775,7,0,68,35
4096,11240775,11244870,44,0,107,72
4096,11244870,11248965,14,0,84,30
4096,11248965,11253060,5,0,54,32
4096,11253060,11257155,46,0,96,51
4096,11257155,11261250,20,0,60,23
4096,11261250,11265345,21,0,70,51
4096,11265345,11269440,34,0,102,58
4096,11269440,11273535,8,0,61,27
4096,11273535,11277630,31,0,90,60
4096,11277630,11281725,10,1,81,37
4096,11281725,11285820,10,0,62,35
4096,11285820,11289915,42,0,95,51
4096,11289915,11294010,8,0,68,25
4096,11294010,11298105,8,0,80,41
4096,11298105,11302200,26,0,113,61
4096,11302200,11306295,9,0,61,24
4096,11306295,11310390,11,0,64,31
4096,11310390,11314485,33,0,71,66
4096,11314485,11318580,11,0,62,20
4096,11318580,11322675,36,0,92,53
4096,11322675,11326770,23,2,83,30
4096,11326770,11330865,9,0,53,29
4096,11330865,11334960,35,0,97,67
4096,11334960,11339055,8,0,50,30
4096,11339055,11343150,17,0,73,52
4096,11343150,11347245,26,0,88,57
4096,11347245,11351340,12,0,76,28
4096,11351340,11355435,55,0,158,44
4096,11355435,11359530,30,0,79,42
4096,11359530,11363625,14,0,78,29
4096,11363625,11367720,35,0,95,59
4096,11367720,11371815,18,0,71,23
4096,11371815,11375910,11,0,81,26
4096,11375910,11380005,34,0,110,64
4096,11380005,11384100,16,0,53,36
4096,11384100,11388195,21,0,75,32
4096,11388195,11392290,25,0,108,61
4096,11392290,11396385,19,0,79,38
4096,11396385,11400480,52,0,195,70
4096,11400480,11404575,35,1,102,58
4096,11404575,11408670,13,0,84,28
4096,11408670,11412765,40,0,107,55
4096,11412765,11416860,14,0,59,39
4096,11416860,11420955,32,0,110,63
4096,11420955,11425050,24,0,74,36
4096,11425050,11429145,30,0,87,25
4096,11429145,11433240,35,0,102,60
4096,11433240,11437335,15,0,82,42
4096,11437335,11441430,46,0,121,63
4096,11441430,11445525,14,0,90,38
4096,11445525,11449620,47,0,135,52
4096,11449620,11453715,14,0,84,54
4096,11453715,11457810,38,0,122,80
4096,11457810,11461905,18,0,74,44
4096,11461905,11466000,80,0,230,67
4096,11466000,11470095,38,0,141,52
4096,11470095,11474190,20,0,82,32
4096,11474190,11478285,41,1,136,55
4096,11478285,11482380,16,0,87,45
4096,11482380,11486475,35,1,127,48
4096,11486475,11490570,22,0,88,59
4096,11490570,11494665,27,0,89,36
4096,11494665,11498760,39,0,132,53
4096,11498760,11502855,32,0,100,39
4096,11502855,11506950,21,0,97,40
4096,11506950,11511045,24,0,98,41
4096,11511045,11515140,20,0,74,35
4096,11515140,11519235,40,0,120,60
4096,11519235,11523330,33,0,100,60
4096,11523330,11527425,37,0,118,58
4096,11527425,11531520,48,0,105,63
4096,11531520,11535615,21,1,105,31
4096,11535615,11539710,40,0,144,69
4096,11539710,11543805,31,0,86,45
4096,11543805,11547900,54,0,171,52
4096,11547900,11551995,31,0,96,40
4096,11551995,11556090,47,1,158,68
4096,11556090,11560185,34,0,101,50
4096,11560185,11564280,45,1,157,68
4096,11564280,11568375,32,0,95,44
4096,11568375,11572470,41,0,146,67
4096,11572470,11576565,32,1,140,54
4096,11576565,11580660,28,0,108,49
4096,11580660,11584755,55,1,188,71
4096,11584755,11588850,22,0,106,42
4096,11588850,11592945,61,2,183,95
4096,11592945,11597040,30,0,98,43
4096,11597040,11601135,33,0,139,80
4096,11601135,11605230,34,0,115,61
4096,11605230,11609325,31,0,137,40
4096,11609325,11613420,51,1,147,69
4096,11613420,11617515,18,0,115,41
4096,11617515,11621610,56,0,150,84
4096,11621610,11625705,42,0,100,58
4096,11625705,11629800,40,1,132,63
4096,11629800,11633895,32,0,111,35
4096,11633895,11637990,24,0,88,43
4096,11637990,11642085,24,1,95,35
4096,11642085,11646180,51,0,122,51
4096,11646180,11650275,28,1,121,47
4096,11650275,11654370,42,0,95,43
4096,11654370,11658465,21,0,99,44
4096,11658465,11662560,72,0,269,75
4096,11662560,11666655,45,0,244,60
4096,11666655,11670750,27,0,94,64
4096,11670750,11674845,23,0,84,59
4096,11674845,11678940,45,0,96,78
4096,11678940,11683035,26,0,79,46
4096,11683035,11687130,20,0,80,62
4096,11687130,11691225,41,0,106,100
4096,11691225,11695320,30,0,91,75
4096,11695320,11699415,27,0,100,52
4096,11699415,11703510,20,0,86,79
4096,11703510,11707605,32,0,90,67
4096,11707605,11711700,36,0,78,44
4096,11711700,11715795,33,0,104,61
4096,11715795,11719890,36,0,96,75
4096,11719890,11723985,26,0,87,62
4096,11723985,11728080,29,1,95,74
4096,11728080,11732175,37,0,114,76
4096,11732175,11736270,17,0,67,39
4096,11736270,11740365,39,0,107,63
4096,11740365,11744460,34,0,104,77
4096,11744460,11748555,29,0,91,56
4096,11748555,11752650,35,0,83,69
4096,11752650,11756745,42,0,87,79
4096,11756745,11760840,25,0,99,45
4096,11760840,11764935,20,0,88,58
4096,11764935,11769030,148,0,145,85
4096,11769030,11773125,146,0,121,74
4096,11773125,11777220,82,2,103,61
4096,11777220,11781315,39,0,130,54
4096,11781315,11785410,37,0,126,49
4096,11785410,11789505,22,0,102,44
4096,11789505,11793600,25,0,90,39
4096,11793600,11797695,33,0,107,30
4096,11797695,11801790,38,0,110,48
4096,11801790,11805885,40,0,148,56
4096,11805885,11809980,40,0,110,49
4096,11809980,11814075,51,0,175,63
4096,11814075,11818170,19,0,63,35
4096,11818170,11822265,59,0,155,61
4096,11822265,11826360,52,0,160,54
4096,11826360,11830455,35,0,100,50
4096,11830455,11834550,75,0,184,62
4096,11834550,11838645,24,0,90,32
4096,11838645,11842740,60,0,142,55
4096,11842740,11846835,45,1,168,44
4096,11846835,11850930,28,0,86,43
4096,11850930,11855025,51,0,126,70
4096,11855025,11859120,36,0,148,49
4096,11859120,11863215,40,0,87,42
4096,11863215,11867310,32,0,119,48
4096,11867310,11871405,35,0,120,51
4096,11871405,11875500,50,0,112,58
4096,11875500,11879595,18,0,123,47
4096,11879595,11883690,36,0,137,49
4096,11883690,11887785,17,1,75,38
4096,11887785,11891880,12,0,93,47
4096,11891880,11895975,11,0,78,36
4096,11895975,11900070,18,0,83,41
4096,11900070,11904165,41,0,116,38
4096,11904165,11908260,43,1,138,55
4096,11908260,11912355,77,0,182,54
4096,11912355,11916450,29,0,99,37
4096,11916450,11920545,37,0,115,57
4096,11920545,11924640,25,0,101,57
4096,11924640,11928735,27,0,80,50
4096,11928735,11932830,46,0,117,90
4096,11932830,11936925,29,0,94,76
4096,11936925,11941020,20,0,96,52
4096,11941020,11945115,45,0,128,86
4096,11945115,11949210,37,0,102,68
4096,11949210,11953305,31,0,75,40
4096,11953305,11957400,53,1,200,86
4096,11957400,11961495,29,0,96,59
4096,11961495,11965590,34,0,110,50
4096,11965590,11969685,26,0,100,58
4096,11969685,11973780,38,0,132,47
4096,11973780,11977875,34,0,79,56
4096,11977875,11981970,36,0,89,42
4096,11981970,11986065,48,0,167,67
4096,11986065,11990160,24,0,85,47
4096,11990160,11994255,41,1,132,71
4096,11994255,11998350,29,0,107,55
4096,11998350,12002445,34,2,131,68
4096,12002445,12006540,25,0,103,47
4096,12006540,12010635,38,1,117,67
4096,12010635,12014730,22,0,74,43
4096,12014730,12018825,49,1,132,47
